Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,alternative term,antisymmetricProperty,correlatedWith,curator note,definition,definitionEditor,definitionSource,editorNote,editorPreferedTerm,elucidation,exampleOfUsage,expand assertion to,expandExpressionTo,first order logic expression,has associated axiom(fol),has associated axiom(nl),has axiom label,has ID digit count,has ID policy for,has ID prefix,has ID range allocated to,hasAge,hasCurationStatus,hasDiagnostic,hasFinances,hasGender,hasMaritalStatus,hasMinimalInformation,hasObsolescenceReason,hasPercentageDistribution,hasRace,http://data.bioontology.org/metadata/obo/part_of,http://data.bioontology.org/metadata/prefixIRI,http://data.bioontology.org/metadata/treeView,http://protege.stanford.edu/plugins/owl/protege#defaultLanguage,http://purl.org/dc/elements/1.1/contributor,http://purl.org/dc/elements/1.1/coverage,http://purl.org/dc/elements/1.1/creator,http://purl.org/dc/elements/1.1/date,http://purl.org/dc/elements/1.1/description,http://purl.org/dc/elements/1.1/format,http://purl.org/dc/elements/1.1/identifier,http://purl.org/dc/elements/1.1/language,http://purl.org/dc/elements/1.1/publisher,http://purl.org/dc/elements/1.1/relation,http://purl.org/dc/elements/1.1/rights,http://purl.org/dc/elements/1.1/source,http://purl.org/dc/elements/1.1/subject,http://purl.org/dc/elements/1.1/title,http://purl.org/dc/elements/1.1/type,http://purl.org/dc/terms/license,http://www.geneontology.org/formats/oboInOwl#created_by,http://www.geneontology.org/formats/oboInOwl#creation_date,importedFrom,in branch,is allocated id range,isDenotatorType,may be identical to,measures,OBO foundry unique label,ontology term requester,ro:locatedIn,ro:locationOf,ro:participatesIn,ro:partOf,scheduled for obsoletion on or after,term replaced by,term tracker item
http://www.ebi.ac.uk/efo/EFO_0004786,Mini International Neuropsychiatric Interview,,The Mini-international neuropsychiatric interview is a short structured clinical interview which enables researchers to make diagnoses of psychiatric disorders according to DSM-IV (Diagnostic and Statistical Manual of Mental Disorders) or ICD-10. The administration time of the interview is approximately 15 minutes and was designed for epidemiological studies and multicenter clinical trials.,false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Symptom_Specific_Assessment_Tool,,,,,The Mini-international neuropsychiatric interview is a short structured clinical interview which enables researchers to make diagnoses of psychiatric disorders according to DSM-IV (Diagnostic and Statistical Manual of Mental Disorders) or ICD-10. The administration time of the interview is approximately 15 minutes and was designed for epidemiological studies and multicenter clinical trials.,,http://en.wikipedia.org/wiki/Mini-international_neuropsychiatric_interview,,,,,,,,,,,,,,,,,,,,,,,,,,efo:EFO_0004786,,,,,,,,,,,,,,,,,,,,,Experimental Factor Ontology (EFO),,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/IAO_8000002,editors ontology module,,"An ontology module that is intended to be directly edited, typically managed in source control, and typically not intended for direct consumption by end-users.",false,,,http://purl.obolibrary.org/obo/IAO_8000000,source ontology module,,,,"An ontology module that is intended to be directly edited, typically managed in source control, and typically not intended for direct consumption by end-users.",,,,,,,,,,,,,,,,,,,,,,,,,,,,IAO:8000002,,,,,,,,,,,,,,,,,,,cjm,2018-05-20T20:55:47Z,,,,,,,,,,,,,,,
http://www.icn.ch/icnp#Grief,Grief,,"Emotion: Feelings of sorrow associated with anticipatory or actual significant loss and death; Shock and disbelief, (Stage of Shock); Exhaustion, extreme tiredness and lethargy, mental anguish, reactions of bereavement and mourning, crying or sobbing, alarm, disbelief, denial, anger (Stage of Reaction); Adjustment, acceptance, reorientation, express feelings of loss, accept reality of loss, absence of somatic stress, express positive expectations about the future (Stage of Acceptance).",false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Emotion,,,,,"Emotion: Feelings of sorrow associated with anticipatory or actual significant loss and death; Shock and disbelief, (Stage of Shock); Exhaustion, extreme tiredness and lethargy, mental anguish, reactions of bereavement and mourning, crying or sobbing, alarm, disbelief, denial, anger (Stage of Reaction); Adjustment, acceptance, reorientation, express feelings of loss, accept reality of loss, absence of somatic stress, express positive expectations about the future (Stage of Acceptance).",,,,,,,,,,,,,,,,,,,,,,,,,,,,icnp:Grief,,,,,,,,,,,,,,,,,,,,,International Classification for Nursing Practice,,,,,,,,,,,,,,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Anxiety,Anxiety,,"Apprehension of danger and dread accompanied by restlessness, tension, tachycardia, and dyspnea unattached to a clearly identifiable stimulus.",false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mental_and_Behavioral_Signs_and_Symptoms,,,,,"Apprehension of danger and dread accompanied by restlessness, tension, tachycardia, and dyspnea unattached to a clearly identifiable stimulus.",,,,,,,,,,,,,,,,,,,,,,,,,,,,Thesaurus:Anxiety,,,,,,,,,,,,,,,,,,,,,NCI thesaurus,,,,,,,,,,,,,,
http://purl.org/net/miCLIP#GlobalMentalHealthScale,Global Mental Health Scale,,Global Mental Health (GMH) scale is calculated by taking the average score of all 20 items to provide an index of overall health.,false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Symptom_Specific_Assessment_Tool,GMH,,,,Global Mental Health (GMH) scale is calculated by taking the average score of all 20 items to provide an index of overall health.,,"Bryan, 2011",,,,,,,,,,,,,,,,,,,,,,,,,,clip:GlobalMentalHealthScale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.bioontology.org/ontology/MESH/D010811,Natural Science Disciplines,,The sciences dealing with processes observable in nature.,false,,,http://purl.bioontology.org/ontology/MESH/U000013,"Science, Physical
Natural Science Discipline
Physical Science
Discipline, Natural Science
Natural Sciences
Disciplines, Natural Science
Sciences, Physical
Natural Science
Science, Natural
Sciences, Natural
Physical Sciences",,,,The sciences dealing with processes observable in nature.,,,,,,,,,,,,,,,,,,,,,,,,,,,,MESH:D010811,,,,,,,,,,,,,,,,,,,,,MeHS,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/IAO_8000001,base ontology module,,"An ontology module that comprises only of asserted axioms local to the ontology, excludes import directives, and excludes axioms or declarations from external ontologies.",false,,,http://purl.obolibrary.org/obo/IAO_8000000,,,,,"An ontology module that comprises only of asserted axioms local to the ontology, excludes import directives, and excludes axioms or declarations from external ontologies.",,,,,,,,,,,,,,,,,,,,,,,,,,,,IAO:8000001,,,,,,,,,,,,,,,,,,,cjm,2018-05-20T20:55:30Z,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/IAO_8000012,species subset ontology module,,A subset ontology that is crafted to either include or exclude a taxonomic grouping of species.,false,,,http://purl.obolibrary.org/obo/IAO_8000006,taxon subset,,,,A subset ontology that is crafted to either include or exclude a taxonomic grouping of species.,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAO:8000012,,,,,,,,,,,,,,,,,,,cjm,2018-05-20T21:14:16Z,,,,,,,,,,,,,,,
http://purl.org/net/miCLIP#ThwartedBelongingness,Thwarted Belongingness,,thwarted belongingness is a psychologically-painful mental state that results when the fundamental need for connectedness.,false,,,http://purl.org/net/miCLIP#belongingness,,,,,thwarted belongingness is a psychologically-painful mental state that results when the fundamental need for connectedness.,,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC3377972/,,,,,,,,,,,,,,,,,,,,,,,,,,clip:ThwartedBelongingness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62184,Dissatisfaction,,The feeling of being displeased and discontent.,false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Emotion,Dissatisfied,,,,The feeling of being displeased and discontent.,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thesaurus:C62184,,,,,,,,,,,,,,,,,,,,,NCI thesaurus,,,,,,,,,,,,,,
http://www.geneontology.org/formats/oboInOwl#Definition,Definition,,,false,,,http://purl.obolibrary.org/obo/IAO_0000102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oboInOwl:Definition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/miCLIP#BSSI-2,BSSI-2,,is a Beck scale for suicide ideation designed for the assessment the wish to die.,false,,,http://purl.bioontology.org/ontology/SNOMEDCT/304712004,,,,,is a Beck scale for suicide ideation designed for the assessment the wish to die.,,"(BSSI; Beck & Steer, 1991)",,,,,,,,,,,,,,,,,,,,,,,,,,clip:BSSI-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Schizophrenia_and_Other_Psychotic_Disorders,Schizophrenia and other Psychotic Disorders,,A category of psychiatric disorders characterized by the presence of psychotic symptoms such as delusions or hallucinations or negative symptoms such as affective flattening.,false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Psychiatric_Disorder,,,,,A category of psychiatric disorders characterized by the presence of psychotic symptoms such as delusions or hallucinations or negative symptoms such as affective flattening.,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thesaurus:Schizophrenia_and_Other_Psychotic_Disorders,,,,,,,,,,,,,,,,,,,,,NCI thesaurus,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/IAO_8000013,reasoned ontology module,,"An ontology module that contains axioms generated by a reasoner. The generated axioms are typically direct SubClassOf axioms, but other possibilities are available.",false,,,http://purl.obolibrary.org/obo/IAO_8000000,,,,,"An ontology module that contains axioms generated by a reasoner. The generated axioms are typically direct SubClassOf axioms, but other possibilities are available.",,,,,,,,,,,,,,,,,,,,,,,,,,,,IAO:8000013,,,,,,,,,,,,,,,,,,,cjm,2018-05-20T21:20:33Z,,,,,,,,,,,,,,,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34848,Neurosis,,"class of mental disorders milder than psychosis, including hysteria, fugue, obsession, phobia, etc. CSP2003|disorders in which the symptoms are distressing to the individual and recognized by him or her as being unacceptable. Social relationships may be greatly affected but usually remain within acceptable limits. the disturbance is relatively enduring or recurrent without treatment. MSH2003_2003_05_12",false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Anxiety_Disorder,,,,,"class of mental disorders milder than psychosis, including hysteria, fugue, obsession, phobia, etc. CSP2003|disorders in which the symptoms are distressing to the individual and recognized by him or her as being unacceptable. Social relationships may be greatly affected but usually remain within acceptable limits. the disturbance is relatively enduring or recurrent without treatment. MSH2003_2003_05_12",,,,,,,,,,,,,,,,,,,,,,,,,,,,Thesaurus:C34848,,,,,,,,,,,,,,,,,,,,,NCI Tthesaurus,,,,,,,,,,,,,,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34598,Euphoria,,"An exaggerated feeling of well-being which is disproportionate to events and stimuli. It may result from psychological causes, organic brain syndromes, or toxic states.",false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C36280,,,,,"An exaggerated feeling of well-being which is disproportionate to events and stimuli. It may result from psychological causes, organic brain syndromes, or toxic states.",,,,,,,,,,,,,,,,,,,,,,,,,,,,Thesaurus:C34598,,,,,,,,,,,,,,,,,,,,,NCI thesaurus,,,,,,,,,,,,,,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Age,Age,,How long something has existed; elapsed time since birth.,false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Personal_Attribute,aged,,,,How long something has existed; elapsed time since birth.,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thesaurus:Age,,,,,,,,,,,,,,,,,,,,,NCI thesaurus,,,,,,,,,,,,,,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mania,Mania,,"Excitement of psychotic proportions manifested by mental and physical hyperactivity, disorganisation of behaviour and elevation of mood.",false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mood_Disorder,"Manic State
Manic",,,,"Excitement of psychotic proportions manifested by mental and physical hyperactivity, disorganisation of behaviour and elevation of mood.",,,,,,,,,,,,,,,,,,,,,,,,,,,,Thesaurus:Mania,,,,,,,,,,,,,,,,,,,,,NCI thesaurus,,,,,,,,,,,,,,
http://purl.org/net/miCLIP#PTSD_Checklist-MilitaryVersion,PTSD Checklist-Military Version,,"The PCL-M is a 17-item self-report inventory that assesses the severity of each PTSD symptom according to the Diagnostic and Statistical Manual of Mental Disorders, Fourth Edition (DSM-IV) for three major criteria: reexperiencing symptoms, emotional numbing and avoidance, and hypervigilance.",false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Symptom_Specific_Assessment_Tool,,,,,"The PCL-M is a 17-item self-report inventory that assesses the severity of each PTSD symptom according to the Diagnostic and Statistical Manual of Mental Disorders, Fourth Edition (DSM-IV) for three major criteria: reexperiencing symptoms, emotional numbing and avoidance, and hypervigilance.",,"Weathers, Litz, Herman, Huska, & Keane, 1993",,,,,,,,,,,,,,,,,,,,,,,,,,clip:PTSD_Checklist-MilitaryVersion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Personality_Disorder,Personality Disorder,,A diverse category of psychiatric disorders characterized by behavior that deviates markedly from the expectations of the individual's culture; this pattern of deviation is pervasive and inflexible and is stable over time. The behavioral pattern negatively interferes with relationships and work.,false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Psychiatric_Disorder,,,,,A diverse category of psychiatric disorders characterized by behavior that deviates markedly from the expectations of the individual's culture; this pattern of deviation is pervasive and inflexible and is stable over time. The behavioral pattern negatively interferes with relationships and work.,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thesaurus:Personality_Disorder,,,,,,,,,,,,,,,,,,,,,NCI thesaurus,,,,,,,,,,,,,,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Anxiety_Disorder,Anxiety Disorder,,A category of psychiatric disorders which are characterized by anxious feelings or fear often accompanied by physical symptoms associated with anxiety.,false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Psychiatric_Disorder,Anxiety,,,,A category of psychiatric disorders which are characterized by anxious feelings or fear often accompanied by physical symptoms associated with anxiety.,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thesaurus:Anxiety_Disorder,,,,,,,,,,,,,,,,,,,,,NCI thesaurus,,,,,,,,,,,,,,
http://purl.org/net/miCLIP#ConflictedGrief,Conflicted Grief,,Grief that is complicated by ambivalent feelings toward the friend or relative who has died.,false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C849916,,,,,Grief that is complicated by ambivalent feelings toward the friend or relative who has died.,,http://medical-dictionary.thefreedictionary.com/Conflicted+Grief,,,,,,,,,,,,,,,,,,,,,,,,,,clip:ConflictedGrief,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48920,Quantile,,"Division of a distribution into equal, ordered subgroups; a set of 'cut points' that divide a sample of data into groups containing (as far as possible) equal numbers of observations.",false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C19044,,,,,"Division of a distribution into equal, ordered subgroups; a set of 'cut points' that divide a sample of data into groups containing (as far as possible) equal numbers of observations.",,,,,,,,,,,,,,,,,,,,,,,,,,,,Thesaurus:C48920,,,,,,,,,,,,,,,,,,,,,NCI thesaurus,,,,,,,,,,,,,,
http://purl.org/net/miCLIP#AdequacyOfIncome,Adequacy of Income,,,false,,,http://purl.bioontology.org/ontology/RCD/Ua0Kb,Sufficiency of income for needs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip:AdequacyOfIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Percentage,Percentage,,A fraction or ratio with 100 understood as the denominator.,false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Qualifier,,,,,A fraction or ratio with 100 understood as the denominator.,,"CDISC
NCPDP",,,,,,,,,,,,,,,,,,,,,,,,,,Thesaurus:Percentage,,,,,,,,,,,,,,,,,,,,,NCI thesaurus,,,,,,,,,,,,,,
http://purl.org/net/miCLIP#ArmyMember,Army Member,,person who is part of the army,false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Person,,,,,person who is part of the army,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip:ArmyMember,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.bioontology.org/ontology/MESH/D008137,Longitudinal Studies,,Studies in which variables relating to an individual or group of individuals are assessed over a period of time.,false,,,http://purl.bioontology.org/ontology/MESH/D015331,"Longitudinal Study
Longitudinal Surveys
Studies, Longitudinal
Study, Longitudinal
Survey, Longitudinal
Surveys, Longitudinal
Longitudinal Survey",,,,Studies in which variables relating to an individual or group of individuals are assessed over a period of time.,,,,,,,,,,,,,,,,,,,,,,,,,,,,MESH:D008137,,,,,,,,,,,,,,,,,,,,,MeSH,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/IAO_8000019,ontology module subsetted by OWL profile,,,false,,,http://purl.obolibrary.org/obo/IAO_8000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAO:8000019,,,,,,,,,,,,,,,,,,,cjm,2018-05-22T04:16:28Z,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/IAO_8000017,ontology module subsetted by expressivity,,,false,,,http://purl.obolibrary.org/obo/IAO_8000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAO:8000017,,,,,,,,,,,,,,,,,,,cjm,2018-05-22T04:15:54Z,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/IAO_8000006,subset ontology module,,An ontology module that is extracted from a main ontology module and includes only a subset of entities or axioms.,false,,,http://purl.obolibrary.org/obo/IAO_8000000,ontology slim|subset ontology,,,,An ontology module that is extracted from a main ontology module and includes only a subset of entities or axioms.,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAO:8000006,,,,,,,,,,,,,,,,,,,cjm,2018-05-20T20:58:11Z,,,,,,,,,,,,,,,
http://purl.bioontology.org/ontology/CRISP/0977-5687,Hearing Disorder,,"conditions that impair the transmission or perception of auditory impulses and information from the level of the ear to the temporal cortices, including the sensorineural pathways.",false,,,http://purl.bioontology.org/ontology/CRISP/1579-2995,"Wolfram syndrome
hearing loss",,,,"conditions that impair the transmission or perception of auditory impulses and information from the level of the ear to the temporal cortices, including the sensorineural pathways.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCI thesaurus,,,,,,,,,,,,,,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C849916,Loss Grief and Bereavement,,"The normal response to a major loss, such as the death of a loved one. Grief may also be felt by a person with a serious, long-term illness or with a terminal illness. It may include feelings of great sadness, anger, guilt, and despair. Physical problems, such as not being able to sleep and changes in appetite, may also be part of grief.NCI-GLOSS",false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mental_and_Behavioral_Signs_and_Symptoms,"grief
bereavement",,,,"The normal response to a major loss, such as the death of a loved one. Grief may also be felt by a person with a serious, long-term illness or with a terminal illness. It may include feelings of great sadness, anger, guilt, and despair. Physical problems, such as not being able to sleep and changes in appetite, may also be part of grief.NCI-GLOSS",,,,,,,,,,,,,,,,,,,,,,,,,,,,Thesaurus:C849916,,,,,,,,,,,,,,,,,,,,,NCI Thesaurus,,,,,,,,,,,,,,
http://purl.bioontology.org/ontology/CRISP/1579-3194,Language Disorder,,conditions characterized by deficiencies of comprehension or expression of written and spoken forms of language; includes acquired and developmental disorders.,false,,,http://purl.bioontology.org/ontology/CRISP/1579-2995,specific language impairment,,,,conditions characterized by deficiencies of comprehension or expression of written and spoken forms of language; includes acquired and developmental disorders.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRISP,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/IAO_0000409,denotator type,,A denotator type indicates how a term should be interpreted from an ontological perspective.,false,,,http://purl.obolibrary.org/obo/IAO_0000102,,,,,A denotator type indicates how a term should be interpreted from an ontological perspective.,Alan Ruttenberg,"Barry Smith, Werner Ceusters",,,,"The Basic Formal Ontology ontology makes a distinction between Universals and defined classes, where the formal are ""natural kinds"" and the latter arbitrary collections of entities.",,,,,,,,,,,,,,,,,,,,,,IAO:0000409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/IAO_8000018,obo basic subset ontology module,,"A subset ontology that is designed for basic applications to continue to make certain simplifying assumptions; many of these simplifying assumptions were based on the initial version of the Gene Ontology, and have become enshrined in many popular and useful tools such as term enrichment tools.

Examples of such assumptions include: traversing the ontology graph ignoring relationship types using a naive algorithm will not lead to cycles (i.e. the ontology is a DAG); every referenced term is declared in the ontology (i.e. there are no dangling clauses).

An ontology is OBO Basic if and only if it has the following characteristics:
DAG
Unidirectional
No Dangling Clauses
Fully Asserted
Fully Labeled
No equivalence axioms
Singly labeled edges
No qualifier lists
No disjointness axioms
No owl-axioms header
No imports",false,,,http://purl.obolibrary.org/obo/IAO_8000017,,,,,"A subset ontology that is designed for basic applications to continue to make certain simplifying assumptions; many of these simplifying assumptions were based on the initial version of the Gene Ontology, and have become enshrined in many popular and useful tools such as term enrichment tools.

Examples of such assumptions include: traversing the ontology graph ignoring relationship types using a naive algorithm will not lead to cycles (i.e. the ontology is a DAG); every referenced term is declared in the ontology (i.e. there are no dangling clauses).

An ontology is OBO Basic if and only if it has the following characteristics:
DAG
Unidirectional
No Dangling Clauses
Fully Asserted
Fully Labeled
No equivalence axioms
Singly labeled edges
No qualifier lists
No disjointness axioms
No owl-axioms header
No imports",,,,,,,,,,,,,,,,,,,,,,,,,,,,IAO:8000018,,,,,,,,,,,,,,,,,,,cjm,2018-05-22T04:16:10Z,,,,,,,,,,,,,,,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C87306,Quartile,,Any of four equal-sized sets of observations in a ranked sample.,false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48920,,,,,Any of four equal-sized sets of observations in a ranked sample.,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thesaurus:C87306,,,,,,,,,,,,,,,,,,,,,NCI thesaurus,,,,,,,,,,,,,,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C53313,Statistical Distribution Characteristic,,,false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C19044,"Characteristic of Statistical Distribution
Probability Distribution Characteristic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thesaurus:C53313,,,,,,,,,,,,,,,,,,,,,NCI thesaurus,,,,,,,,,,,,,,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C68638,Military,,The armed forces of a country.,false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Population_Group,Armed Forces,,,,The armed forces of a country.,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thesaurus:C68638,,,,,,,,,,,,,,,,,,,,,NCI thesaurus,,,,,,,,,,,,,,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Marital_Status,Marital Status,,A demographic parameter indicating a person's current conjugal status.,false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Personal_Attribute,"MARISTAT
MaritalStatusUB92",,,,A demographic parameter indicating a person's current conjugal status.,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thesaurus:Marital_Status,,,,,,,,,,,,,,,,,,,,,NCI thesaurus,,,,,,,,,,,,,,
http://purl.org/net/miCLIP#StructuredClinicalInterviewForTheDSM-II,Structured Clinical Interview for the DSM-II,,The Structured Clinical Interview for DSM-II Axis II Disorder (SCID-II) is a diagnostic exam used to determine DSM-II Axis II disorders (personality disorders).,false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Symptom_Specific_Assessment_Tool,SCID-II,,,,The Structured Clinical Interview for DSM-II Axis II Disorder (SCID-II) is a diagnostic exam used to determine DSM-II Axis II disorders (personality disorders).,,"First, Spitzer, Gibbon, & Williams, 1995",,,,,,,,,,,,,,,,,,,,,,,,,,clip:StructuredClinicalInterviewForTheDSM-II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C38013,Range,,The difference between the lowest and highest numerical values; the limits or scale of variation.,false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20181,,,,,The difference between the lowest and highest numerical values; the limits or scale of variation.,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thesaurus:C38013,,,,,,,,,,,,,,,,,,,,,NCI thesaurus,,,,,,,,,,,,,,
http://purl.org/net/miCLIP#BSSI-1,BSSI-1,,is a Beck scale for suicide ideation designed for the assessment the wish to live.,false,,,http://purl.bioontology.org/ontology/SNOMEDCT/304712004,,,,,is a Beck scale for suicide ideation designed for the assessment the wish to live.,,"(BSSI; Beck & Steer, 1991)",,,,,,,,,,,,,,,,,,,,,,,,,,clip:BSSI-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/miCLIP#DepartmentOfTheAirForce,Department of the Air Force,,The Department of the Air Force (DAF) is one of the three Military Departments within the Department of Defense of the United States of America.,false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Department_of_Defense,DAF,,,,The Department of the Air Force (DAF) is one of the three Military Departments within the Department of Defense of the United States of America.,,http://en.wikipedia.org/wiki/United_States_Department_of_the_Air_Force,,,,,,,,,,,,,,,,,,,,,,,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Department_of_Defense,clip:DepartmentOfTheAirForce,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Department_of_Defense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C92190,Pediatric Psychiatric Disorder,,"A category of psychiatric disorders which includes disorders most commonly identified in infancy, childhood, or adolescence.",false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Psychiatric_Disorder,Childhood Mental Disorder,,,,"A category of psychiatric disorders which includes disorders most commonly identified in infancy, childhood, or adolescence.",,,,,,,,,,,,,,,,,,,,,,,,,,,,Thesaurus:C92190,,,,,,,,,,,,,,,,,,,,,NCI thesaurus,,,,,,,,,,,,,,
http://ontology.neuinfo.org/NIF/BiomaterialEntities/NIF-Unclassified.owl#nlx_200905_161,College Student,,,false,,,http://purl.bioontology.org/ontology/SNOMEDCT/65853000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIF-Unclassified:nlx_200905_161,,,,,,,,,,,,,,,,,,,,,Neuroscience Information Framework Standard Ontology,,,,,,,,,,,,,,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C16932,Odds Ratio,,"The ratio of the odds of an event occurring in one group to the odds of it occurring in another group, or to a sample-based estimate of that ratio.",false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C19015,relative odds,,,,"The ratio of the odds of an event occurring in one group to the odds of it occurring in another group, or to a sample-based estimate of that ratio.",,,,,,,,,,,,,,,,,,,,,,,,,,,,Thesaurus:C16932,,,,,,,,,,,,,,,,,,,,,NCI thesaurus,,,,,,,,,,,,,,
