Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,http://protege.stanford.edu/plugins/owl/protege#defaultLanguage,Alt name,http://purl.obolibrary.org/obo/IAO_0000119#formal_citation
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Conjoint_Measurement,Conjoint Measurement,,"Statistical measurement of a variable that is
composed of two or more components which affect
the variable being measured.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Conjoint_Therapy,Conjoint Therapy,,"Type of marriage or family therapy in which
partners or family members are seen in joint
sessions.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Triadic Therapy,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Connectionism,Connectionism,,"Theoretical principles that characterize all
learning and behavior as connected to the
stimulus-response paradigm and the theory that
neural linkages, whether inherited or acquired,
bond these behaviors.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Connective_Tissue_Cells,Connective Tissue Cells,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Connective_Tissues,Connective Tissues,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Connotations,Connotations,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Consanguineous_Marriage,Consanguineous Marriage,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Conscience,Conscience,,"Cognitive and affective processes which govern the
individual's standards of behavior, performance,
and morality.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Conscientiousness,Conscientiousness,,"Extent to which an individual is purposeful,
well-organized, strong-willed, and determined.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Conscious_(Personality_Factor),Conscious (Personality Factor),,"That portion of personal mental functioning which
is known to the individual or is observable by
introspection.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Consciousness_Disturbances,Consciousness Disturbances,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Consciousness_Raising_Groups,Consciousness Raising Groups,,"Disciplined interaction of a small group of people
whose exchange of feelings and experiences results
in an increased awareness of social issues such as
discriminatory social practices and stereotyped
thinking.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Consciousness_States,Consciousness States,,"Conceptually broad term referring to variations in
the degree and type of mental awareness. Use a
more specific term if possible.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Conservation_(Concept),Conservation (Concept),,"Knowledge of constancy of size, volume, or amount
in spite of changed distance or shape; used as
measure of cognitive development.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Conservation_(Ecological_Behavior),Conservation (Ecological Behavior),,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Conservatism,Conservatism,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Traditionalism,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Consistency_(Measurement),Consistency (Measurement),,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Consonants,Consonants,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Conspecifics,Conspecifics,,"An organism that is a member of the same species
as another organism.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Constant_Time_Delay,Constant Time Delay,,"Instruction involving a prompting technique in
which dependence on the prompting is faded by a
fixed time delay between the presentation of a
target stimulus and the delivery of the
controlling prompt.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Constipation,Constipation,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Constructivism,Constructivism,,"Theoretical perspective that characterizes
perceptual experience and reality as constructed
by the mind in the observation of the effects of
independent actions on objects.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Constructionism,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Consultation_Liaison_Psychiatry,Consultation Liaison Psychiatry,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Consumer_Attitudes,Consumer Attitudes,,"Attitudes of, not toward, consumers.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Consumer_Behavior,Consumer Behavior,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Consumer_Education,Consumer Education,,Methods of informing or educating consumers about the evaluation of goods and services.,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Consumer_Protection,Consumer Protection,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Consumer_Psychology,Consumer Psychology,,"Subdiscipline in psychology that has as its
emphasis the behavioral and psychological aspects
of consumer behavior.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Consumer_Research,Consumer Research,,"Marketing and advertising research assessing
consumer needs, competition, and methods of sale
for a product.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Consumer_Satisfaction,Consumer Satisfaction,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Customer Satisfaction,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Consumer_Surveys,Consumer Surveys,,"Surveys assessing consumer needs, product usage,
and effectiveness of marketing and advertising.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Contact_Lenses,Contact Lenses,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Contagion,Contagion,,"Transmission of behavior, attitudes, or emotions
to other persons through suggestions, verbal
communication, imitation, or gestures. Not used
for infectious disorders.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Content_Analysis,Content Analysis,,"Systematic, objective, quantitative, or
qualitative description of the manifest or latent
content of communications.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Content_Analysis_(Test),Content Analysis (Test),,"Systematic examination of a test, primarily to
determine whether the test items constitute an
adequate sample of the domain or subject matter to
be tested.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Contextual_Associations,Contextual Associations,,"In learning and memory, associations made to
environmental or internal conditions during
learning or memorization. In perception and
communication, environmental conditions that
affect such aspects as perceptual accuracy,
comprehension, or meaning.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Associations (Contextual),"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Contingency_Management,Contingency Management,,"Behavior modification technique in which the
stimuli and reinforcers that control a given
behavior are manipulated to increase the
likelihood of occurrence of the desired behavior.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
